5307508288      M      62      12254      4
3595128510      N      72      16068      4
7070996415      N      57      11432      3
7748994381      M      27      13844      1
0905541191      F      45      15397      1
2660396514      N      29      11718      3
1659689250      F      73      15445      5
5095449915      M      29      10000      5
4118339185      N      64      19934      3
0716640787      N      24      16341      2
8327023955      N      38      19776      1
4222390300      M      41      19083      5
8564160873      M      49      17564      3
9707534257      M      32      11236      1
4234345659      M      32      19956      5
1441632216      N      59      18105      5
1594231021      N      74      10078      1
5753416626      N      66      10029      3
5947737715      F      67      15444      1
3106972676      N      46      11034      3
4125206137      N      48      18626      3
0709422556      N      65      13730      4
5317266212      F      78      14050      2
9204012410      M      75      15189      2
8680930562      F      49      14775      5
0258619402      F      71      19416      3
7815882255      M      76      12538      2
4326017797      N      43      17397      4
7434304682      F      70      14050      2
5553240092      F      60      19119      4
0206495893      F      67      11340      3
8844394469      M      51      10712      2
7556038262      N      53      19514      1
3712716266      N      36      15089      3
5077746280      N      59      11476      4
9387376478      F      57      15836      4
2419040372      N      69      15753      2
6984727949      M      77      18398      1
3420469032      N      23      18346      2
1671406482      F      64      14490      2
3186387385      M      48      10778      4
6581219280      F      38      18310      2
7925977286      M      54      18909      2
1454661171      F      67      11428      1
9092506882      N      24      12731      3
1639017246      F      55      16067      4
4888306485      M      58      18080      2
9448449313      M      61      19967      2
8382451314      F      74      10579      2
8516638521      F      71      13850      4
8828252861      F      59      11438      4
1827983162      N      31      11049      2
1238750094      F      56      18553      1
1659689250      F      73      18424      2
9123234727      M      34      18027      3
7299865170      M      56      10187      5
8226260282      N      48      13234      2
1914176786      N      36      11726      3
8931447821      M      39      12956      2
7357759132      M      51      14083      5
0482697830      M      61      11811      3
9168844623      F      66      16045      2
9546515069      F      73      17929      1
6091136977      N      39      12915      5
1429095570      N      79      16174      1
7620355829      F      28      11021      2
0967281390      F      37      11575      2
8572956344      M      40      19183      1
5352281943      N      40      17599      1
2939305196      N      58      13096      3
5867642059      N      69      13917      5
6990387814      M      72      10010      2
5792553973      M      49      14833      2
9938002922      M      63      18674      4
5172078080      M      36      13396      2
3244989461      N      45      13728      1
8162573930      F      38      12670      1
6055945158      N      61      19359      2
9560724705      M      68      11131      3
0540178066      M      41      11291      4
4832538212      F      47      10721      5
5758687968      F      49      12472      2
3398803828      M      47      17501      4
2907736231      N      34      11531      5
3673729618      F      64      15807      4
3947526723      F      51      14058      5
7354634265      N      20      10139      2
3414581347      F      25      19525      2
0762972199      M      67      13077      4
0128712099      N      22      11528      4
7679960361      F      64      16546      2
6724447776      F      62      12659      4
1443017365      F      32      10315      5
1546065968      N      72      16887      5
6381866821      F      79      12978      4
3507910984      N      35      18012      1
9387376478      F      57      15878      3
8783969805      N      29      19840      1
1675456443      F      43      13587      2
7866719428      N      68      14447      5
0556506290      F      79      13229      4
0640386935      F      57      12037      3
0264162952      N      69      11600      1
0261147980      N      64      19309      1
1127328454      F      26      15287      4
1206912268      F      64      13937      5
3614410092      F      52      19266      1
5794565859      N      44      17879      3
8695076365      N      51      16134      5
1020585909      M      31      10721      1
8492709099      M      32      16432      1
7434304682      F      70      19306      3
6955555272      N      40      16338      1
5953306081      N      31      10716      5
8347940033      M      21      11374      1
8262067729      F      34      13112      4
9959123310      N      39      14634      4
2118285147      F      76      18181      5
7069837105      M      72      15937      5
0978224073      N      47      14496      3
7908572162      N      56      13561      5
4642931346      M      50      15762      1
0280083007      F      56      12807      5
5755868245      M      72      13378      2
0598094692      M      38      10574      5
7691731727      N      39      13829      3
6118109653      M      39      14674      4
8997620298      F      74      18960      4
3290165719      F      54      16740      2
6547083497      F      56      13031      3
6532059789      N      31      15433      1
6164826262      N      71      15826      4
6801214005      N      57      14654      4
8567398196      M      46      19822      1
7212867381      N      58      18471      2
1400029247      M      42      16540      2
6374813576      N      69      17250      5
1369458014      N      30      17689      3
4019626521      F      21      11355      3
0156752794      F      34      17485      5
0171953113      M      53      10103      4
2587463888      M      55      16017      3
3287985388      N      36      12928      5
4055795276      N      27      16526      5
8130213088      M      57      14334      3
2927579354      N      79      13812      5
7048231940      F      66      14083      5
5388512825      F      80      16050      4
1697678149      M      59      19913      3
5057195366      F      36      15712      4
5873925460      F      43      11052      1
7990526895      N      72      10168      4
8567398196      M      46      14928      5
3957293868      F      21      10125      5
8581439095      N      71      19192      3
5271839654      M      36      16407      4
5644834341      N      37      16857      4
8021122047      N      77      12337      1
2681275173      M      54      19926      2
2474717975      M      30      10126      2
3473714584      F      31      17361      5
1161848897      M      57      11085      4
6053562884      F      25      14634      4
3757385907      N      21      10416      3
4688808119      F      79      14711      1
9414952172      F      61      17145      5
6315617546      M      42      10397      2
3863407031      N      70      10618      4
4563223292      F      22      12317      4
0328058429      F      48      17207      5
9475707698      F      29      17483      4
9080422267      N      69      11298      2
8241099117      F      58      14037      3
0223119002      M      40      17531      4
4297214521      N      51      15516      5
5453185361      N      78      16072      2
9318707483      M      42      19723      3
8473244653      M      47      12637      2
6079713974      M      66      13893      1
0557380751      N      26      18084      4
8383020062      M      69      17336      2
3400542667      F      78      17180      2
7147798750      M      77      13020      2
7951403039      M      75      14401      3
2887896537      F      47      17859      3
2094192557      N      80      14611      3
7516350275      N      70      10995      2
9568667563      N      26      14855      1
6384853853      N      76      16239      2
2873851536      N      65      19935      3
8984770793      N      45      14751      1
6093955405      M      32      18996      2
9212281604      N      43      14483      1
8512704819      N      77      10804      3
2428490921      F      25      14138      4
0179220119      N      38      11433      5
0865115146      N      22      14970      4
0666076594      N      60      11491      5
8818744849      N      56      17936      3
3843141799      M      31      18890      2
8361123844      N      35      14582      1
3468679951      N      73      18551      2
8110223831      F      69      11816      1
2753880063      M      69      15722      1
2592305770      F      21      14877      5
2118285147      F      76      15169      2
4534029789      N      30      12346      1
1322013935      M      53      15919      3
9016475576      N      42      17244      5
2336316698      M      31      10673      5
1257968848      N      49      18563      3
1124118459      F      41      13077      3
0293951831      F      20      10306      5
3172389120      M      78      17909      5
4312941327      M      49      18799      2
9944845260      M      72      17960      2
3038205943      M      51      19030      4
1165271072      M      79      12136      2
7769665207      M      28      18859      4
8222575330      F      63      12915      1
2255580802      M      76      12590      5
0824197053      F      30      12475      2
2790159483      M      32      12652      3
3604014497      N      64      15379      3
9437178949      M      69      10704      4
4005083184      N      65      17155      3
2863563333      F      24      19078      1
5943961375      M      45      11135      1
6106354274      N      66      16486      4
2045031240      N      62      17726      1
8180658093      N      54      13986      4
9489295202      M      56      13349      4
6695197522      N      77      17543      3
8941210877      F      61      18255      1
8953741454      F      51      16488      4
1725335187      N      77      17344      1
3620374824      N      59      12581      1
7071844413      N      71      12748      3
9884697731      F      46      10740      5
2615546363      N      48      10721      1
6102645979      F      53      12505      5
3253195226      F      32      14227      1
0726238967      M      26      10393      2
5609490526      M      60      19703      5
6967908371      M      49      17836      3
8192423139      N      51      18299      1
8014114015      F      73      10119      2
3232934480      M      22      17323      3
2828204521      M      69      18712      3
3316890984      N      69      19712      2
1980200385      M      21      12095      2
4210950600      F      20      12683      2
7955113738      N      33      18604      5
3353883693      F      25      19465      5
3468679951      N      73      10409      2
4364016548      F      47      18934      3
1403645319      M      73      11636      2
7566518461      F      24      16634      1
6381667372      N      51      18452      1
2196963451      N      47      16086      4
2871735548      F      35      15172      2
7575146274      M      51      13016      1
0675261162      M      47      17088      2
5217131066      N      78      11338      4
4888094107      M      22      14418      1
2945672364      N      64      15442      2
5734573308      N      46      10136      2
0008897407      F      23      12814      3
3869213548      M      40      17715      1
4025121953      M      74      10774      3
8693577277      F      65      18066      5
1746195366      N      60      18132      3
6868143641      M      21      18280      1
3490209905      F      24      10753      2
1420513606      M      42      13607      2
4004919886      M      47      17988      2
2736349382      M      58      10986      5
2961013961      M      51      16795      4
6465262737      N      31      19113      2
9910115537      M      42      10209      5
6245109968      N      54      13081      2
8274812118      M      42      14412      4
6304966832      N      47      19260      5
1402855442      N      71      18130      4
6621675557      M      52      18955      2
8348340999      N      61      17116      5
4314684846      F      26      17206      2
4461367928      F      59      11514      1
1369302754      N      57      18211      3
7332346384      N      31      10626      1
4297214521      N      51      19443      3
2653103656      N      25      14397      5
6850433482      F      27      13176      5
3606885594      F      59      16888      4
3480946048      M      58      18637      4
3233142848      F      77      15932      3
0159440789      M      61      16485      4
7399231348      M      76      11079      5
1194729018      N      32      11528      4
2493081490      M      55      15179      1
8183625742      F      39      16169      5
3911295487      F      38      16841      2
8986262969      F      65      18772      4
6824188315      M      72      17810      2
6798937529      F      55      15152      3
7165492402      N      42      13123      5
8620221048      F      23      14169      2
2242858104      F      44      17592      5
5287738007      N      56      13611      1
5379317812      N      25      19436      2
8007157542      M      57      14638      1
3173430847      F      35      15407      3
7111218170      M      25      14138      1
6276981560      N      75      14464      5
1055662057      F      32      17961      2
8290785742      F      25      16317      1
9991752802      F      76      16758      5
8463971157      F      28      16798      2
6242563820      F      42      12136      4
6393991514      F      68      11738      2
4606100908      F      69      18820      1
4255725942      F      50      18103      5
9325117198      N      51      16897      2
8434326500      F      53      18982      2
0479253269      M      44      19529      5
8251193503      M      66      14805      4
6197019552      F      31      16711      5
9489295202      M      56      18587      4
4563223292      F      22      12704      2
6630647414      F      61      13380      4
3426647209      F      47      15998      2
8903436613      N      27      16145      4
5214379624      F      24      12421      1
0122364064      M      79      16103      4
8343316070      N      29      14047      2
1087369944      M      43      15864      4
3876883546      M      58      18228      5
1472821546      M      60      17810      2
0778381907      F      24      13759      5
0136194974      N      29      18833      5
9178406699      N      65      13215      5
5338440139      N      51      15949      4
2498764796      F      56      18716      1
2791080849      N      31      14164      2
4010058123      M      70      14928      4
2704438594      N      58      12237      1
3162207781      F      60      17931      2
9851559719      M      61      11313      2
0014220931      N      37      13887      5
5769962439      N      23      15893      1
2018761666      F      45      17070      5
9721369951      N      79      13639      2
0242877972      N      37      19816      3
7186014729      N      64      14844      5
1185875708      M      27      18066      5
0854081426      N      46      13183      2
5887098750      N      64      15277      2
1568603051      F      27      11642      1
6826455394      M      44      17174      5
3955312506      F      22      11847      5
4895726791      F      60      11546      1
9948434524      N      67      18259      4
6372959141      M      65      18370      5
3495392863      M      26      18677      5
1697801441      N      37      15047      4
8694236641      F      76      16998      2
5518130974      F      30      18394      5
9231876130      M      78      14035      5
5934941597      N      27      17683      3
3166313349      F      20      12291      3
9448449313      M      61      16407      2
1710034603      M      46      10104      2
2804081343      F      62      13918      4
8591343020      F      43      12694      4
6955792971      N      47      14811      5
0264162952      N      69      18525      1
8286153454      M      46      19932      5
2981316688      F      35      11604      2
5262504372      N      67      16369      5
6630227478      F      38      18307      4
9495422336      N      37      12005      3
7223864025      M      77      14763      2
9428125693      F      60      13556      2
8737643684      N      66      17400      5
5208177361      M      20      11212      3
6112976159      F      55      16097      4
5733825063      N      47      12008      3
1854426649      N      50      12891      2
8505460792      N      46      13912      4
3972899169      M      38      12347      1
2741848114      F      75      16653      5
8693577277      F      65      18434      4
3484571877      M      71      13106      3
2336316698      M      31      12541      3
0744116824      M      43      14698      5
0555939153      M      32      16048      2
6128413460      N      28      14741      4
3298239608      F      55      12475      2
6038542728      F      63      15061      1
3368214869      N      20      10315      5
1436587985      F      60      18419      3
7793177657      N      47      16800      3
1672114516      F      36      19249      3
3167965530      F      52      11183      5
5897664439      M      57      11105      2
9072756037      F      58      12890      3
8501276102      N      31      18450      1
1357895285      M      26      10730      1
4889133694      F      71      18519      4
9649500447      F      38      13247      5
6486698361      F      24      13075      5
7085695794      M      42      18468      5
7627220885      M      32      15061      5
7796339321      F      52      15231      2
3868237338      F      28      14202      2
9829453499      M      56      14526      2
2252628216      M      42      12634      4
5314212882      M      52      18852      1
7026406122      F      25      19275      3
5642742785      F      42      11412      2
8054010847      N      22      10936      2
6291054229      F      79      15460      4
8718701217      M      76      16428      2
0160530456      M      45      19124      3
7244718347      M      53      14022      3
7346298798      F      40      12037      4
7501875684      N      24      18564      3
2443500711      F      25      12469      4
4922051848      F      30      10399      5
7390467617      N      31      12600      4
8880619555      F      50      15580      4
1266082431      M      68      12753      5
4900699484      F      34      16240      1
9144312451      N      52      11168      5
1086881033      M      50      18029      2
8068524841      M      79      16658      4
3578169579      M      80      19867      2
7424506531      F      36      12751      4
8741118694      F      55      14165      1
3529525628      M      52      13783      2
5123602992      N      52      13669      2
4347891238      N      72      15864      4
8989202471      F      78      18799      2
5241508880      M      47      14786      4
0599022739      M      55      13521      1
0505695919      F      75      10221      4
3523385268      N      58      12802      5
2287088889      M      43      10732      1
0361685063      M      24      11854      1
5367643451      N      67      16873      2
6671646946      M      67      13081      2
3579586202      N      49      11690      5
2524033653      N      76      14858      1
0021850281      F      65      18913      1
3707872885      M      59      17786      2
3968512450      M      60      17729      2
1469293282      F      26      17626      2
0027270772      M      29      15937      5
6906426141      M      40      15365      2
5502470826      F      49      14637      3
4231753950      N      37      13709      1
5986208949      F      51      11637      1
5952539632      M      46      12363      1
8880619555      F      50      17093      2
4563012866      N      49      13260      2
7455199371      N      73      15193      2
9974641211      M      33      14824      4
1609781776      M      28      15228      3
0789892376      F      48      11392      3
8227044392      M      66      18539      4
2660315394      F      72      15859      2
8180658093      N      54      15355      3
6914377562      N      30      13077      4
5013794553      M      30      12926      4
2803566107      N      59      11799      4
2453425291      M      72      11373      1
5564447776      M      57      15563      3
9835201268      M      39      18080      5
9843027765      M      70      18464      1
4007682485      F      29      15913      2
0867688741      M      78      11510      1
6324779991      F      24      16722      3
6319915993      M      80      12721      2
8862737568      N      30      19448      2
5066192694      N      65      10865      1
7493549832      N      45      13499      5
7111653049      F      79      13915      5
1046220545      N      77      16862      1
3776745632      M      70      18660      3
3776713913      F      41      10441      1
7267257116      M      80      11171      3
9167793256      N      49      17417      4
0111864378      N      50      14126      4
1178690071      F      68      19887      4
5429593992      M      36      15643      4
1825451516      N      29      17453      3
6769419746      M      40      15492      5
8258877869      N      54      16275      1
3193313802      N      53      17430      1
3013080162      M      65      13853      4
8671993904      M      44      18318      5
1630831761      M      65      19267      3
9866207361      N      74      17155      3
5128108012      M      35      18708      2
8998620753      F      55      18588      4
7159254607      F      29      11038      1
5751396011      M      26      12058      1
1861054154      N      29      11248      5
0011343851      N      63      16823      5
9783410612      N      38      13313      3
5435331881      N      58      14738      4
7598241742      N      26      17816      3
9495182819      N      29      11184      2
5151576914      M      56      12476      4
9273620057      N      28      17744      2
3963015515      F      77      14611      3
3613760152      N      33      16780      4
9267967009      N      23      18620      3
6551901612      N      63      14843      5
6760593133      N      33      17093      2
2077940437      F      43      17838      4
9726083338      M      61      17577      5
0515049474      M      78      10453      4
8392637067      N      26      13499      1
7055790644      M      70      15585      5
8425405121      M      61      11801      1
8275032637      N      26      12981      5
1460279345      M      71      16830      1
2850635956      M      27      16952      1
9997707827      N      44      10519      5
2544078157      F      34      19528      2
3115638141      N      61      13334      1
9804288089      M      58      11474      2
4729647550      M      43      17635      4
1831230913      N      37      16117      4
1102324299      N      43      10892      1
0677295619      M      69      11063      1
4595817002      M      45      14591      5
9694415130      F      38      15886      1
3193711050      F      65      17942      4
6149351107      F      55      10008      4
8583387941      N      57      12074      1
7943267350      F      63      12630      4
8816767981      N      71      19695      5
8988934827      M      22      18679      3
7943267350      F      63      17206      3
5685071694      M      38      12611      4
1172127646      M      59      15845      4
9297618480      M      28      19215      4
1968115557      N      36      18895      4
3383239713      F      70      13207      1
2927027872      N      37      10783      5
8982630070      N      45      19644      5
6824579166      N      78      15598      5
4354902392      F      38      19710      3
6753464400      M      63      17406      1
6110076587      M      39      14394      3
8258877869      N      54      17595      2
8496933471      M      67      16653      4
4946937824      N      61      12227      3
0666076594      N      60      11275      5
2214608768      F      33      10737      1
0569494143      N      76      14428      2
1945756448      F      59      19136      5
0185117367      M      77      12885      4
9688786667      M      63      19713      2
6238270876      F      77      17155      2
5662203355      F      56      13893      1
8627634114      N      21      19141      5
8311006589      M      39      16421      3
8908091681      M      60      19046      2
6112976159      F      55      10298      4
2543129810      M      56      11790      5
3232654821      N      69      10412      1
5948141703      M      23      13257      5
2838586853      F      38      10009      1
5864404372      M      74      14980      3
7227405191      N      64      12634      4
8290486858      N      52      11654      3
5427702003      F      57      12666      3
0095178191      N      42      15152      3
5512538898      N      64      18056      3
1803826826      M      25      18996      2
1311029674      N      40      18622      3
3298267007      M      63      19155      1
4283195700      M      55      10080      1
1296470474      M      79      13851      5
2475974817      N      36      11740      1
8191382481      F      45      12566      1
3720742156      M      52      17911      3
5743296317      F      74      11476      4
3828456126      M      78      17221      3
0685454458      F      45      16264      1
0712060833      N      80      10219      3
1657991461      F      77      19322      1
7213563806      M      30      17693      3
9748060477      F      49      11492      1
8625162184      N      65      17710      2
6223004057      N      73      12845      2
1634115072      F      51      17875      5
0806149900      M      59      10193      2
7848766618      M      22      14446      3
3101302052      F      68      10741      2
9925867549      N      74      19214      1
2351856427      N      25      19908      2
5792553973      M      49      16220      1
5580698982      N      76      10753      5
0977830404      M      55      10942      4
0546474851      N      40      19070      4
3402912606      N      20      10807      4
8389230586      N      49      19675      4
3499091557      N      55      11335      1
8665062170      N      48      13512      1
3422661879      M      76      10649      2
1794928942      N      71      12889      4
9580409546      F      79      18872      5
9876983605      F      54      18267      1
9157591182      F      44      10528      3
8696620174      F      70      19615      1
9623912474      M      69      11523      5
6437465496      F      51      11570      5
8768392351      N      35      12543      2
4005209779      N      78      11196      2
5991942416      M      22      14534      2
5240052292      M      64      17543      1
1297559054      F      74      13402      1
1327408989      F      75      16124      1
0567894930      N      36      11662      1
2180942360      M      40      13400      5
7162881035      F      44      18538      1
9196589736      M      25      14656      3
7374484067      M      79      12841      4
0075196799      M      78      19102      1
2857325455      N      45      10323      2
5704364039      F      29      17702      2
4314684846      F      26      13746      2
8974773967      F      77      16736      4
7978076411      F      33      16167      1
9938002922      M      63      19065      1
3543427425      F      25      10982      1
3419948505      N      50      16722      3
7481959913      M      54      11887      3
6724447776      F      62      17533      1
7107227786      F      70      16508      2
1845777166      M      74      14158      2
8774723868      M      37      11454      1
6356506769      M      41      15699      5
9578132698      M      41      11631      5
8255286534      N      24      15935      5
2675439023      F      26      10029      5
8359364120      N      65      16094      4
2969040144      M      70      15749      4
0457553401      F      23      12226      4
3022025843      N      41      18308      3
7440113918      N      41      15384      4
1763136456      M      30      11300      2
7734802540      F      27      17198      4
6664210584      N      22      13887      5
5231526500      F      64      15735      1
9436871002      N      25      11104      1
9532560017      N      68      19198      3
5577165941      F      73      12544      4
8293345034      M      38      14966      1
1311029674      N      40      16202      4
4927656011      F      39      11116      4
3543832366      N      40      15335      5
6830836294      M      54      10721      1
2799896663      M      74      10132      3
6720767617      N      40      10667      3
6274267951      M      69      18484      2
5762675020      F      58      19553      4
5758986981      F      26      11351      4
6556667633      M      37      12109      1
3892284432      F      49      14216      4
4017105594      M      47      11736      3
1178695367      N      35      14733      3
7763118743      N      64      18953      2
2753099169      M      32      14411      3
5828348253      F      30      11890      3
2010263160      F      29      12821      5
0712342325      M      76      17250      5
1456913052      N      71      12202      5
0400386294      N      34      15704      2
4506318333      N      47      10118      2
2061309878      F      55      14153      1
0118875666      M      43      15361      1
7220278355      M      80      17970      2
0497188863      N      44      11811      3
8926986889      M      53      15811      1
5285651039      N      22      12980      2
0079065581      N      79      16723      1
1162841556      N      29      13419      5
6002267384      N      22      18789      3
5414284963      F      56      14524      5
1742786663      M      30      15362      5
0488612067      M      52      14092      2
7170766712      M      24      18049      2
4889135151      M      49      13304      3
8227044392      M      66      11335      4
0540178066      M      41      18824      2
8130894463      F      65      19136      5
6305224925      F      66      17792      4
8538482882      M      66      18401      1
9108676458      N      53      19772      5
0459170774      N      59      16155      4
8723006249      N      52      11531      5
6252096820      M      39      16968      3
7378803492      N      36      10959      5
4881358722      F      80      12515      4
3010700817      N      47      14269      3
1166746960      N      34      12778      2
1933191492      M      34      16015      1
4950530005      F      65      13515      1
1056077422      F      41      17311      4
9926558315      M      43      15074      2
1443017365      F      32      15115      1
2129319442      F      72      10763      2
3961562379      F      78      10751      1
1461365250      M      54      15188      2
6331700579      M      56      13766      2
3112336911      F      34      15173      5
9621969334      M      46      18525      2
1661056998      M      66      13860      3
0095178191      N      42      15357      3
4004919886      M      47      18248      1
8941210877      F      61      10870      1
9891708665      F      30      13845      4
7437095812      F      26      15144      5
6680121840      M      26      13721      2
3842488505      N      47      17323      3
1447094999      M      32      11917      2
0089465549      N      25      17952      4
7491956760      F      66      10181      1
7952184962      F      37      13269      5
8818756955      N      23      14991      2
3675735027      F      55      13094      4
9848893093      F      79      18049      4
8766307910      F      53      19867      2
3684746476      N      71      12748      3
8639268152      N      68      10261      2
3526196307      F      65      14585      1
3638234788      F      25      19923      5
9186453454      F      61      15639      2
2962656093      F      78      19141      5
5616708920      F      76      12518      4
7080236983      N      55      11642      4
8613412839      F      44      17953      2
7208298564      M      60      17460      4
8170880536      N      76      10890      3
3757385907      N      21      16968      1
1638956931      M      76      13761      2
5276541610      F      52      11691      4
2773395441      M      70      11168      4
6624970496      N      23      18001      2
1981041205      M      39      14717      5
6396751999      F      29      10721      5
7825939477      N      61      14050      2
3910640577      F      47      17744      5
8853536622      M      25      15303      1
3704930718      M      71      11146      4
5075339133      M      62      14038      5
3560340619      N      31      12116      2
6451448156      M      60      16771      3
4832538212      F      47      14568      3
8172782738      F      44      17969      4
1278181785      N      21      12544      4
9449226018      M      65      10875      1
7112230215      F      29      10280      1
2530773989      M      22      18906      3
5794565859      N      44      14399      5
9168867716      M      29      13666      5
2927027872      N      37      19096      1
6070587539      F      54      12687      2
8250553571      F      48      13071      1
3913597313      F      63      19675      4
8293345034      M      38      15573      4
4882361951      M      57      15656      2
3298868422      F      50      18135      2
1690498418      M      53      11061      3
5493500813      F      67      18799      2
0894459562      F      49      12243      4
9222030538      F      53      17442      5
4362334480      M      52      17266      5
8587819926      N      70      15577      3
0885003914      M      73      19749      3
7013460321      M      58      14943      2
7987580581      N      45      18786      4
2696571208      M      40      15298      3
2040024860      F      59      18258      5
2731480056      N      50      19925      5
0341631375      F      46      13605      2
0595567841      M      80      17437      1
8543821905      N      75      16833      5
8723006249      N      52      19991      4
2180281656      N      71      19248      3
9779862826      N      35      13575      3
5802753756      M      27      17561      1
4506318333      N      47      13731      5
3800283678      F      48      12018      3
9754554299      N      74      13619      2
3394256424      F      38      14458      3
6929611821      M      22      10521      1
3356543185      N      79      12978      4
4060397550      N      78      17916      5
8581439095      N      71      17482      1
7598822872      N      65      16526      5
2824219552      M      56      12101      2
2308017671      F      70      11389      3
5950461547      M      33      15624      2
0940770369      F      60      18698      3
3878326706      N      30      11934      5
6927958719      M      35      12316      1
9371818583      F      32      11569      1
6381437059      M      69      14020      3
3465695625      F      38      10742      3
0779220049      F      29      17043      3
7235205530      F      65      12801      5
9171304008      N      39      15525      5
7241823681      M      57      17582      2
6293886473      F      68      12102      3
3614410092      F      52      13313      3
1874085195      N      58      10772      2
7970072044      M      38      11917      2
3451957377      F      76      18744      4
2261166509      F      77      10129      2
7881140246      F      46      15546      4
9633693028      N      56      17582      2
5151576914      M      56      12205      5
9835369429      M      33      12721      5
6801214005      N      57      10243      1
2660396514      N      29      12152      5
7110836055      F      71      14674      2
7024881821      N      48      13472      3
7904770398      N      51      13510      1
4050185697      F      42      15003      4
1421587574      M      52      10582      3
3460108728      N      39      11155      2
9453302887      M      52      18202      1
0029636367      M      42      19908      3
3809686190      M      70      13629      4
6725501979      N      79      15242      3
4615103890      N      29      12629      1
8953741454      F      51      17072      2
1003084029      M      63      10435      4
0865167999      M      70      13152      4
9907043613      N      58      17519      3
5325717057      M      40      10688      3
6304966832      N      47      10536      1
2300050173      N      54      19392      3
8124894819      M      26      19675      1
0152533330      F      76      13082      1
3589882469      M      44      13349      4
8836742567      F      55      14507      4
0612119876      N      70      14729      5
7795901333      M      57      18618      4
6843380999      N      60      11337      1
1369458014      N      30      19664      5
3446385796      F      77      10097      5
6824579166      N      78      17701      3
4017105594      M      47      16206      2
9547148326      N      28      11606      2
9771523968      M      45      11732      1
1778310001      M      20      19539      3
2549167842      N      31      12704      2
3899760356      M      78      16552      2
6373789686      M      59      18964      5
2148951071      M      22      18069      5
7960023846      F      55      16545      1
6252697929      F      71      16981      1
3162207781      F      60      10139      1
2584771735      N      38      16413      1
3526196307      F      65      16857      4
4495090165      F      20      13640      2
6484278225      N      73      10515      5
3893649635      M      67      16523      4
7103507624      F      77      12418      5
8189909060      F      45      11267      1
2652112964      N      74      17515      4
4084433889      N      27      11698      1
3585586021      F      25      14017      4
5844039643      F      66      11847      5
7403514940      F      75      18234      4
2697423277      F      30      19674      1
8930351376      M      41      11631      4
1504665742      N      55      17680      5
6149351107      F      55      18130      4
8074261919      N      52      19325      5
0065641324      F      44      12721      5
4300719756      M      50      14180      4
4881358722      F      80      19891      2
5761990803      N      45      19738      1
6940511965      M      57      11049      2
8717898527      M      70      17781      4
7204544342      M      38      18893      2
7216124095      M      25      18969      1
0824197053      F      30      14104      4
3333317758      M      67      18453      2
8166048348      N      25      11317      1
7165492402      N      42      12330      5
1490829426      F      70      11228      1
3026326164      N      70      11744      5
7691731727      N      39      15361      1
8689835974      F      48      19839      2
5444031210      F      64      10848      5
6843603625      N      27      14645      1
7546884684      M      66      11993      4
9890984241      N      25      16994      5
6887755601      M      36      15517      2
7208167849      M      30      19644      5
7022197156      M      71      18684      4
4341915694      M      25      17019      3
7148101837      F      29      19046      5
7761954745      F      33      18926      2
5841826168      M      24      11726      1
6060257254      F      23      12536      3
4772868183      F      48      10762      2
5888619905      M      25      13465      3
4956505597      N      59      12841      2
3945423247      F      28      17312      1
9415678068      N      37      14897      2
5407415431      M      57      18785      5
7751995661      N      71      18316      2
5414752214      F      75      19055      5
4563223292      F      22      10969      3
3092644193      F      56      15492      3
8155779706      M      35      11642      1
0866356634      N      32      19939      4
7320327067      M      24      10346      3
5100763575      M      27      18020      3
2955082354      M      79      11309      4
9278667979      F      42      11223      1
1004885112      N      65      16734      1
5766680610      F      41      15993      5
3199220186      F      49      16183      4
2419040372      N      69      10634      3
8290486858      N      52      19278      2
7066953182      M      76      16054      5
2286545164      M      78      13282      5
7073929360      M      63      19053      1
0237672990      N      57      13955      5
4272843314      F      31      13485      4
5130946407      M      45      12711      1
7966380681      F      69      12502      2
2659127356      F      47      11420      3
5341590656      F      67      11705      3
5576217378      F      42      13267      1
7761608305      M      55      18282      4
2336316698      M      31      14982      4
5879288862      F      33      17155      2
8817967150      N      67      17859      3
0854081426      N      46      16069      5
2092243562      N      39      17308      5
7249539624      F      32      12472      1
1185875708      M      27      18641      5
8696620174      F      70      11271      2
7433350918      M      40      11313      2
6095533709      M      65      12247      1
3854038878      N      31      17021      1
4439654469      M      52      19751      1
1327892094      F      35      10736      4
6104409365      N      43      11718      3
9260459917      M      65      18865      3
0656756645      N      21      19920      1
7956818828      F      42      17553      2
0545358798      N      32      19048      3
5147581299      M      51      10043      3
8597806029      N      73      17702      2
7666918218      M      31      17872      5
4921349825      F      74      14606      4
4964417694      N      26      12124      3
5128108012      M      35      16816      5
9771523968      M      45      11495      4
8452274457      F      73      18850      1
2576584979      M      62      19246      3
2492149759      N      31      15907      1
1433428125      M      61      12966      1
8016379513      F      39      15557      3
1965862844      N      37      18418      3
7846177959      N      80      19825      2
8611629241      N      34      16310      1
4121649240      F      74      12123      2
9506187227      M      32      14369      3
5463505490      N      67      17045      4
4230749155      M      46      13857      1
5615000588      F      44      15624      2
1040177293      F      59      11729      2
3446136616      N      48      15624      1
8195331353      N      75      10345      2
9611313226      F      41      16908      2
5529684576      F      27      16837      2
4890235261      N      27      14878      2
8705106566      M      65      18396      5
2403416406      M      37      10982      1
0793235651      N      74      16624      4
6682522389      F      58      13904      2
4086967328      F      55      12502      2
5693913633      F      34      17464      5
2925877208      F      76      18741      2
8631039951      F      46      12026      2
1397554726      F      61      15304      3
